# Extraterrestrial Solar Irradiance & Ozone, Water, Oxygen Absorption Coef.       
# 'A simple spectral solar irradiance model for cloudless maritime atmospheres'   
# Watson W. Gregg and K. L. Carder                                                
# Limnol. & Oceanog., December 1990, Vol 35, Num 8, pp 1657 to 1675               
# Data taken from Table 1. (H_o, a_oz, a_w, a_o)                                  
# Scanned & hand checked by  M.Feinholz  01-Mar-1995                              
# a_oz wave to 701:1000 via log linear interpolation on a_oz 690:700              
# a_oz(701:1000) = 10^(7.8857 - 0.013643*wave)  
#
# Column 1: Wavelength (nanometers)
# Column 2: Ozone absorption (1/cm)	
576.0	0.1189999953
577.0	0.1189999953
578.0	0.1189999953
579.0	0.1179999933
580.0	0.1169999987
581.0	0.1159999967
582.0	0.1149999946
583.0	0.1139999926
584.0	0.1119999960
585.0	0.1109999940
586.0	0.1099999994
587.0	0.1089999974
588.0	0.1089999974
589.0	0.1079999954
590.0	0.1079999954
591.0	0.1089999974
592.0	0.1099999994
593.0	0.1119999960
594.0	0.1129999980
595.0	0.1149999946
596.0	0.1169999987
597.0	0.1189999953
598.0	0.1209999993
599.0	0.1219999939
600.0	0.1239999980
601.0	0.1250000000
602.0	0.1250000000
603.0	0.1250000000
604.0	0.1250000000
605.0	0.1239999980
606.0	0.1229999959
607.0	0.1219999939
608.0	0.1199999973
609.0	0.1189999953
610.0	0.1179999933
611.0	0.1159999967
612.0	0.1149999946
613.0	0.1139999926
614.0	0.1119999960
615.0	0.1109999940
616.0	0.1099999994
617.0	0.1079999954
618.0	0.1069999933
619.0	0.1049999967
620.0	0.1039999947
621.0	0.1029999927
622.0	0.1009999961
623.0	0.0999999940
624.0	0.0989999995
625.0	0.0969999954
626.0	0.0959999934
627.0	0.0939999968
628.0	0.0929999948
629.0	0.0919999927
630.0	0.0899999961
631.0	0.0889999941
632.0	0.0879999995
633.0	0.0859999955
634.0	0.0849999934
635.0	0.0829999968
636.0	0.0819999948
637.0	0.0809999928
638.0	0.0789999962
639.0	0.0779999942
640.0	0.0769999996
641.0	0.0749999955
642.0	0.0739999935
643.0	0.0729999989
644.0	0.0709999949
645.0	0.0699999928
646.0	0.0679999962
647.0	0.0669999942
648.0	0.0659999996
649.0	0.0649999976
650.0	0.0639999956
651.0	0.0629999936
652.0	0.0619999990
653.0	0.0609999970
654.0	0.0599999987
655.0	0.0589999966
656.0	0.0579999983
657.0	0.0569999963
658.0	0.0559999980
659.0	0.0559999980
660.0	0.0549999997
661.0	0.0539999977
662.0	0.0529999994
663.0	0.0519999973
664.0	0.0509999990
665.0	0.0509999990
666.0	0.0499999970
667.0	0.0489999987
668.0	0.0479999967
669.0	0.0469999984
670.0	0.0459999964
671.0	0.0449999981
672.0	0.0449999981
673.0	0.0439999998
674.0	0.0429999977
675.0	0.0419999994
676.0	0.0409999974
677.0	0.0399999991
678.0	0.0399999991
679.0	0.0389999971
680.0	0.0379999988
681.0	0.0369999968
682.0	0.0359999985
683.0	0.0349999964
684.0	0.0339999981
685.0	0.0339999981
686.0	0.0329999998
687.0	0.0319999978
688.0	0.0309999995
689.0	0.0299999993
690.0	0.0299999993
691.0	0.0289999992
692.0	0.0279999990
693.0	0.0269999988
694.0	0.0259999987
695.0	0.0249999985
696.0	0.0239999983
697.0	0.0239999983
698.0	0.0229999982
699.0	0.0219999999
700.0	0.0219999999
701.0	0.0209873207
702.0	0.0203382690
703.0	0.0197092891
704.0	0.0190997627
705.0	0.0185090862
706.0	0.0179366767
707.0	0.0173819698
708.0	0.0168444160
709.0	0.0163234882
710.0	0.0158186704
711.0	0.0153294643
712.0	0.0148553876
713.0	0.0143959718
714.0	0.0139507642
715.0	0.0135193244
716.0	0.0131012276
717.0	0.0126960604
718.0	0.0123034241
719.0	0.0119229294
720.0	0.0115542030
721.0	0.0111968787
722.0	0.0108506056
723.0	0.0105150416
724.0	0.0101898545
725.0	0.0098747239
726.0	0.0095693395
727.0	0.0092733996
728.0	0.0089866119
729.0	0.0087086931
730.0	0.0084393686
731.0	0.0081783738
732.0	0.0079254508
733.0	0.0076803495
734.0	0.0074428283
735.0	0.0072126519
736.0	0.0069895945
737.0	0.0067734350
738.0	0.0065639610
739.0	0.0063609648
740.0	0.0061642462
741.0	0.0059736115
742.0	0.0057888725
743.0	0.0056098467
744.0	0.0054363571
745.0	0.0052682329
746.0	0.0051053083
747.0	0.0049474221
748.0	0.0047944188
749.0	0.0046461471
750.0	0.0045024613
751.0	0.0043632188
752.0	0.0042282823
753.0	0.0040975190
754.0	0.0039707995
755.0	0.0038479993
756.0	0.0037289965
757.0	0.0036136741
758.0	0.0035019182
759.0	0.0033936182
760.0	0.0032886676
761.0	0.0031869628
762.0	0.0030884030
763.0	0.0029928915
764.0	0.0029003338
765.0	0.0028106384
766.0	0.0027237169
767.0	0.0026394837
768.0	0.0025578553
769.0	0.0024787514
770.0	0.0024020940
771.0	0.0023278070
772.0	0.0022558176
773.0	0.0021860544
774.0	0.0021184487
775.0	0.0020529339
776.0	0.0019894452
777.0	0.0019279199
778.0	0.0018682973
779.0	0.0018105186
780.0	0.0017545267
781.0	0.0017002665
782.0	0.0016476843
783.0	0.0015967281
784.0	0.0015473480
785.0	0.0014994949
786.0	0.0014531217
787.0	0.0014081827
788.0	0.0013646333
789.0	0.0013224309
790.0	0.0012815335
791.0	0.0012419010
792.0	0.0012034941
793.0	0.0011662750
794.0	0.0011302070
795.0	0.0010952543
796.0	0.0010613826
797.0	0.0010285585
798.0	0.0009967494
799.0	0.0009659241
800.0	0.0009360520
801.0	0.0009071038
802.0	0.0008790508
803.0	0.0008518654
804.0	0.0008255207
805.0	0.0007999908
806.0	0.0007752504
807.0	0.0007512751
808.0	0.0007280412
809.0	0.0007055259
810.0	0.0006837070
811.0	0.0006625627
812.0	0.0006420724
813.0	0.0006222157
814.0	0.0006029732
815.0	0.0005843257
816.0	0.0005662549
817.0	0.0005487430
818.0	0.0005317726
819.0	0.0005153271
820.0	0.0004993902
821.0	0.0004839461
822.0	0.0004689796
823.0	0.0004544760
824.0	0.0004404210
825.0	0.0004268006
826.0	0.0004136014
827.0	0.0004008104
828.0	0.0003884150
829.0	0.0003764029
830.0	0.0003647623
831.0	0.0003534817
832.0	0.0003425500
833.0	0.0003319563
834.0	0.0003216903
835.0	0.0003117418
836.0	0.0003021009
837.0	0.0002927581
838.0	0.0002837043
839.0	0.0002749305
840.0	0.0002664281
841.0	0.0002581885
842.0	0.0002502039
843.0	0.0002424661
844.0	0.0002349676
845.0	0.0002277010
846.0	0.0002206592
847.0	0.0002138351
848.0	0.0002072221
849.0	0.0002008135
850.0	0.0001946032
851.0	0.0001885849
852.0	0.0001827528
853.0	0.0001771010
854.0	0.0001716240
855.0	0.0001663164
856.0	0.0001611729
857.0	0.0001561885
858.0	0.0001513582
859.0	0.0001466773
860.0	0.0001421412
861.0	0.0001377454
862.0	0.0001334855
863.0	0.0001293573
864.0	0.0001253568
865.0	0.0001214801
866.0	0.0001177232
867.0	0.0001140825
868.0	0.0001105544
869.0	0.0001071354
870.0	0.0001038221
871.0	0.0001006114
872.0	0.0000974999
873.0	0.0000944846
874.0	0.0000915626
875.0	0.0000887309
876.0	0.0000859868
877.0	0.0000833276
878.0	0.0000807506
879.0	0.0000782534
880.0	0.0000758333
881.0	0.0000734881
882.0	0.0000712154
883.0	0.0000690130
884.0	0.0000668787
885.0	0.0000648104
886.0	0.0000628061
887.0	0.0000608638
888.0	0.0000589815
889.0	0.0000571575
890.0	0.0000553898
891.0	0.0000536768
892.0	0.0000520168
893.0	0.0000504082
894.0	0.0000488493
895.0	0.0000473386
896.0	0.0000458746
897.0	0.0000444559
898.0	0.0000430810
899.0	0.0000417487
900.0	0.0000404576
901.0	0.0000392064
902.0	0.0000379939
903.0	0.0000368189
904.0	0.0000356803
905.0	0.0000345768
906.0	0.0000335075
907.0	0.0000324712
908.0	0.0000314670
909.0	0.0000304939
910.0	0.0000295509
911.0	0.0000286370
912.0	0.0000277513
913.0	0.0000268931
914.0	0.0000260614
915.0	0.0000252554
916.0	0.0000244744
917.0	0.0000237175
918.0	0.0000229840
919.0	0.0000222732
920.0	0.0000215844
921.0	0.0000209169
922.0	0.0000202700
923.0	0.0000196431
924.0	0.0000190357
925.0	0.0000184470
926.0	0.0000178765
927.0	0.0000173236
928.0	0.0000167879
929.0	0.0000162687
930.0	0.0000157656
931.0	0.0000152780
932.0	0.0000148055
933.0	0.0000143477
934.0	0.0000139039
935.0	0.0000134740
936.0	0.0000130573
937.0	0.0000126535
938.0	0.0000122621
939.0	0.0000118829
940.0	0.0000115154
941.0	0.0000111593
942.0	0.0000108142
943.0	0.0000104798
944.0	0.0000101557
945.0	0.0000098416
946.0	0.0000095372
947.0	0.0000092423
948.0	0.0000089565
949.0	0.0000086795
950.0	0.0000084110
951.0	0.0000081509
952.0	0.0000078989
953.0	0.0000076546
954.0	0.0000074178
955.0	0.0000071884
956.0	0.0000069661
957.0	0.0000067507
958.0	0.0000065419
959.0	0.0000063396
960.0	0.0000061436
961.0	0.0000059536
962.0	0.0000057694
963.0	0.0000055910
964.0	0.0000054181
965.0	0.0000052506
966.0	0.0000050882
967.0	0.0000049308
968.0	0.0000047783
969.0	0.0000046306
970.0	0.0000044874
971.0	0.0000043486
972.0	0.0000042141
973.0	0.0000040838
974.0	0.0000039575
975.0	0.0000038351
976.0	0.0000037165
977.0	0.0000036015
978.0	0.0000034902
979.0	0.0000033822
980.0	0.0000032776
981.0	0.0000031763
982.0	0.0000030780
983.0	0.0000029828
984.0	0.0000028906
985.0	0.0000028012
986.0	0.0000027146
987.0	0.0000026306
988.0	0.0000025493
989.0	0.0000024704
990.0	0.0000023940
991.0	0.0000023200
992.0	0.0000022482
993.0	0.0000021787
994.0	0.0000021113
995.0	0.0000020460
996.0	0.0000019828
997.0	0.0000019214
998.0	0.0000018620
999.0	0.0000018044
1000.0	0.0000017486
